from,to,geodesic,centroid_dist,auc_gap,int_auc,ext_auc
A7_Christiana,AO_Asterand,3.837726203916229,16.676832354163494,-0.033333333333333215,0.9666666666666668,1.0
A7_Christiana,AR_MD_Anderson,3.8253197029135926,16.83705870762412,0.008758503401360751,0.9666666666666668,0.957908163265306
A7_Christiana,B6_Henry_Ford,3.7491434857691823,14.865087796673835,0.05438596491228076,0.9666666666666668,0.912280701754386
A7_Christiana,BH_Pittsburgh,3.5840407089215502,15.637545064735557,0.04965846994535528,0.9666666666666668,0.9170081967213115
A7_Christiana,C8_WashU,3.937108091135042,24.272606819373458,-0.005555555555555536,0.9666666666666668,0.9722222222222223
A7_Christiana,D8_Indivumed,3.732445895897697,18.02806219309309,-0.018212365591397717,0.9666666666666668,0.9848790322580645
A7_Christiana,E2_Emory,3.6564658116417523,15.319550037164458,-0.011274509803921529,0.9666666666666668,0.9779411764705883
A7_Christiana,E9_Indivumed,3.821382260071744,19.413175090679907,-0.033333333333333215,0.9666666666666668,1.0
A7_Christiana,EW_ILSBio,3.9423578571349838,16.63647783322243,-0.033333333333333215,0.9666666666666668,1.0
A8_Asterand,A2_Christiana,3.4784673678090696,24.105504000831644,0.03676788124156549,0.9866666666666667,0.9498987854251012
A8_Asterand,A7_Christiana,3.821170194914379,25.874626110196093,0.018275862068965476,0.9866666666666667,0.9683908045977012
A8_Asterand,AC_IGC,3.8324176347853247,25.764352120774333,-0.0050000000000000044,0.9866666666666667,0.9916666666666667
A8_Asterand,AN_MD_Anderson,3.7595932568945347,18.952547858864833,0.0638271604938272,0.9866666666666667,0.9228395061728395
A8_Asterand,AO_Asterand,3.6834204467732303,21.72579017716552,-0.008571428571428563,0.9866666666666667,0.9952380952380953
A8_Asterand,AR_MD_Anderson,3.4975289248361303,23.666011815225485,0.02748299319727887,0.9866666666666667,0.9591836734693878
A8_Asterand,B6_Henry_Ford,3.6077758774875317,23.533449899790597,0.09485380116959063,0.9866666666666667,0.8918128654970761
A8_Asterand,BH_Pittsburgh,3.3762641014448667,21.09973091049425,0.058387978142076524,0.9866666666666667,0.9282786885245902
A8_Asterand,C8_WashU,3.748915692812199,22.039064280621425,0.0443589743589744,0.9866666666666667,0.9423076923076923
A8_Asterand,D8_Indivumed,3.4334582233930533,17.11828465643335,0.011868279569892448,0.9866666666666667,0.9747983870967742
A8_Asterand,E2_Emory,3.562232142021592,19.521441662377658,0.0027094474153298576,0.9866666666666667,0.9839572192513368
A8_Asterand,E9_Indivumed,3.8113994650727947,22.100505866699176,0.008405797101449286,0.9866666666666667,0.9782608695652174
A8_Asterand,EW_ILSBio,3.7388354233264045,23.36361416614215,-0.010645161290322558,0.9866666666666667,0.9973118279569892
AC_IGC,A2_Christiana,3.6032418082333812,14.532722751492441,0.06022267206477727,1.0,0.9397773279352227
AC_IGC,A7_Christiana,3.8823433617169356,17.30982918035444,0.031609195402298784,1.0,0.9683908045977012
AC_IGC,A8_Asterand,3.8324176347853243,25.764352120774333,0.004934210526315819,1.0,0.9950657894736842
AC_IGC,AN_MD_Anderson,4.05973244424851,22.0985196587306,0.1049382716049383,1.0,0.8950617283950617
AC_IGC,AO_Asterand,3.857801432324605,17.57644495922714,0.01904761904761898,1.0,0.980952380952381
AC_IGC,AR_MD_Anderson,3.7769881496066877,18.10927994915055,0.03826530612244905,1.0,0.961734693877551
AC_IGC,B6_Henry_Ford,3.8552707131060218,18.03222670414791,0.11988304093567248,1.0,0.8801169590643275
AC_IGC,BH_Pittsburgh,3.6188439292676113,14.71346680566149,0.0792349726775956,1.0,0.9207650273224044
AC_IGC,C8_WashU,3.9589216585101856,25.823648277693636,0.19444444444444442,1.0,0.8055555555555556
AC_IGC,D8_Indivumed,3.69519291678296,19.149734441670336,0.03729838709677413,1.0,0.9627016129032259
AC_IGC,E2_Emory,3.6625905000105363,15.595965208290362,0.024064171122994638,1.0,0.9759358288770054
AC_IGC,E9_Indivumed,3.8309572608440323,19.15143674757046,0.0,1.0,1.0
AC_IGC,EW_ILSBio,3.8980493811929233,16.54692950936273,0.0,1.0,1.0
AN_MD_Anderson,A2_Christiana,3.781731519645176,18.8768092019502,-0.15314439946018876,0.8033333333333333,0.9564777327935221
AN_MD_Anderson,A7_Christiana,3.9351535441894083,19.4238523793031,-0.1679310344827586,0.8033333333333333,0.9712643678160919
AN_MD_Anderson,A8_Asterand,3.7595932568945347,18.952547858864833,-0.19502192982456135,0.8033333333333333,0.9983552631578947
AN_MD_Anderson,AC_IGC,4.05973244424851,22.0985196587306,-0.17583333333333329,0.8033333333333333,0.9791666666666666
AN_MD_Anderson,AO_Asterand,3.958376647907139,17.997455937561945,-0.1919047619047619,0.8033333333333333,0.9952380952380953
AN_MD_Anderson,AR_MD_Anderson,3.8176622633019117,19.987813651373855,-0.13799319727891157,0.8033333333333333,0.9413265306122449
AN_MD_Anderson,B6_Henry_Ford,3.8634438190927747,18.779466398547722,-0.10894736842105257,0.8033333333333333,0.9122807017543859
AN_MD_Anderson,BH_Pittsburgh,3.684962496968283,18.099754525973818,-0.10786885245901634,0.8033333333333333,0.9112021857923497
AN_MD_Anderson,C8_WashU,3.8858242593163697,20.07383340336447,-0.19025641025641016,0.8033333333333333,0.9935897435897435
AN_MD_Anderson,D8_Indivumed,3.8195554591400156,16.750178591905254,-0.1875940860215054,0.8033333333333333,0.9909274193548387
AN_MD_Anderson,E2_Emory,3.7858020007766577,16.211193228194634,-0.18196078431372542,0.8033333333333333,0.9852941176470588
AN_MD_Anderson,E9_Indivumed,3.9786657065146636,19.078119459500485,-0.18942028985507242,0.8033333333333333,0.9927536231884058
AN_MD_Anderson,EW_ILSBio,3.95406161474879,20.35124353417089,-0.19666666666666666,0.8033333333333333,1.0
AO_Asterand,A2_Christiana,3.6091856411844088,13.507232621255648,0.05668016194331982,1.0,0.9433198380566802
